00:02:09,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:10,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:12,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:13,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:14,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:15,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:16,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:17,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:18,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:19,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:20,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:21,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:22,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:23,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:24,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:26,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:26,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:28,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:29,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:30,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:31,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:32,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:33,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:34,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:35,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:36,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:37,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:38,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:39,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.822
00:02:40,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:02:42,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:02:43,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:02:44,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
